image_id,occlusion_level,is_correct
image_00924,90,0
image_00925,90,0
image_00926,90,0
image_00927,90,0
image_00928,90,0
image_00929,90,0
image_00930,90,0
image_00931,90,0
image_00932,90,1
image_00933,90,0
image_00934,90,1
image_00935,90,0
image_00936,90,1
image_00937,90,1
image_00938,90,0
image_00939,90,0
image_00940,90,0
image_00941,90,0
image_00942,90,0
image_00943,90,0
image_00944,90,0
image_00945,90,1
image_00946,90,0
image_00947,90,0
image_00948,90,1
image_00949,90,0
image_00950,90,1
image_00951,90,1
image_00952,90,0
image_00953,90,0
image_00954,90,0
image_00955,90,1
image_00956,90,1
image_00957,90,0
image_00958,90,0
image_00959,90,0
image_00960,90,0
image_00961,90,0
image_00962,90,1
image_00963,90,0
image_00964,90,0
image_00965,90,0
image_00966,90,0
image_00967,90,0
image_00968,90,0
image_00969,90,1
image_00970,90,0
image_00971,90,1
image_00972,90,0
image_00973,90,0
image_00974,90,0
image_00975,90,0
image_00976,90,0
image_00977,90,0
image_00978,90,0
image_00979,90,0
image_00980,90,0
image_00981,90,0
image_00982,90,0
image_00983,90,0
image_00984,90,1
image_00985,90,1
image_00986,90,0
image_00987,90,0
image_00988,90,0
image_00989,90,0
image_00990,90,0
image_00991,90,0
image_00992,90,1
image_00993,90,0
image_00994,90,1
image_00995,90,0
image_00996,90,0
image_00997,90,0
image_00998,90,0
image_00999,90,1
image_00000,95,0
image_00001,95,0
image_00002,95,0
image_00003,95,0
image_00004,95,0
image_00005,95,0
image_00006,95,0
image_00007,95,0
image_00008,95,0
image_00009,95,0
image_00010,95,0
image_00011,95,1
image_00012,95,1
image_00013,95,0
image_00014,95,0
image_00015,95,0
image_00016,95,0
image_00017,95,0
image_00018,95,1
image_00019,95,0
image_00020,95,0
image_00021,95,0
image_00022,95,0
image_00023,95,0
image_00024,95,1
image_00025,95,1
image_00026,95,0
image_00027,95,1
image_00028,95,0
image_00029,95,0
image_00030,95,0
image_00031,95,0
image_00032,95,0
image_00033,95,0
image_00034,95,0
image_00035,95,0
image_00036,95,0
image_00037,95,0
image_00038,95,0
image_00039,95,0
image_00040,95,0
image_00041,95,0
image_00042,95,0
image_00043,95,0
image_00044,95,0
image_00045,95,0
image_00046,95,0
image_00047,95,0
image_00048,95,0
image_00049,95,0
image_00050,95,0
image_00051,95,0
image_00052,95,0
image_00053,95,0
image_00054,95,0
image_00055,95,1
image_00056,95,0
image_00057,95,0
image_00058,95,0
image_00059,95,1
image_00060,95,0
image_00061,95,0
image_00062,95,0
image_00063,95,0
image_00064,95,0
image_00065,95,0
image_00066,95,0
image_00067,95,0
image_00068,95,0
image_00069,95,1
image_00070,95,0
image_00071,95,0
image_00072,95,0
image_00073,95,0
image_00074,95,0
image_00075,95,0
image_00076,95,0
image_00077,95,0
image_00078,95,0
image_00079,95,0
image_00080,95,0
image_00081,95,0
image_00082,95,0
image_00083,95,0
image_00084,95,0
image_00085,95,0
image_00086,95,0
image_00087,95,0
image_00088,95,0
image_00089,95,0
image_00090,95,0
image_00091,95,0
image_00092,95,1
image_00093,95,0
image_00094,95,0
image_00095,95,0
image_00096,95,0
image_00097,95,0
image_00098,95,0
image_00099,95,0
image_00100,95,0
image_00101,95,0
image_00102,95,0
image_00103,95,0
image_00104,95,0
image_00105,95,0
image_00106,95,0
image_00107,95,0
image_00108,95,0
image_00109,95,0
image_00110,95,0
image_00111,95,0
image_00112,95,1
image_00113,95,0
image_00114,95,0
image_00115,95,0
image_00116,95,0
image_00117,95,0
image_00118,95,0
image_00119,95,0
image_00120,95,0
image_00121,95,0
image_00122,95,0
image_00123,95,0
image_00124,95,0
image_00125,95,0
image_00126,95,0
image_00127,95,0
image_00128,95,0
image_00129,95,0
image_00130,95,0
image_00131,95,0
image_00132,95,0
image_00133,95,0
image_00134,95,1
image_00135,95,0
image_00136,95,0
image_00137,95,0
image_00138,95,0
image_00139,95,0
image_00140,95,0
image_00141,95,1
image_00142,95,0
image_00143,95,0
image_00144,95,0
image_00145,95,0
image_00146,95,0
image_00147,95,0
image_00148,95,0
image_00149,95,0
image_00150,95,0
image_00151,95,1
image_00152,95,0
image_00153,95,0
image_00154,95,0
image_00155,95,1
image_00156,95,0
image_00157,95,1
image_00158,95,0
image_00159,95,0
image_00160,95,0
image_00161,95,0
image_00162,95,0
image_00163,95,0
image_00164,95,0
image_00165,95,0
image_00166,95,0
image_00167,95,0
image_00168,95,0
image_00169,95,0
image_00170,95,0
image_00171,95,0
image_00172,95,0
image_00173,95,0
image_00174,95,0
image_00175,95,0
image_00176,95,0
image_00177,95,0
image_00178,95,0
image_00179,95,0
image_00180,95,0
image_00181,95,0
image_00182,95,0
image_00183,95,0
image_00184,95,0
image_00185,95,1
image_00186,95,0
image_00187,95,0
image_00188,95,0
image_00189,95,0
image_00190,95,0
image_00191,95,0
image_00192,95,0
image_00193,95,0
image_00194,95,0
image_00195,95,0
image_00196,95,0
image_00197,95,0
image_00198,95,0
image_00199,95,0
image_00200,95,0
image_00201,95,0
image_00202,95,0
image_00203,95,0
image_00204,95,0
image_00205,95,0
image_00206,95,0
image_00207,95,0
image_00208,95,0
image_00209,95,0
image_00210,95,0
image_00211,95,0
image_00212,95,0
image_00213,95,0
image_00214,95,0
image_00215,95,0
image_00216,95,0
image_00217,95,0
image_00218,95,0
image_00219,95,0
image_00220,95,0
image_00221,95,0
image_00222,95,0
image_00223,95,0
image_00224,95,0
image_00225,95,0
image_00226,95,0
image_00227,95,0
image_00228,95,0
image_00229,95,0
image_00230,95,0
image_00231,95,0
image_00232,95,0
image_00233,95,0
image_00234,95,0
image_00235,95,0
image_00236,95,0
image_00237,95,0
image_00238,95,0
image_00239,95,0
image_00240,95,0
image_00241,95,0
image_00242,95,0
image_00243,95,0
image_00244,95,0
image_00245,95,0
image_00246,95,0
image_00247,95,0
image_00248,95,0
image_00249,95,0
image_00250,95,0
image_00251,95,0
image_00252,95,0
image_00253,95,0
image_00254,95,1
image_00255,95,0
image_00256,95,0
image_00257,95,0
image_00258,95,0
image_00259,95,0
image_00260,95,0
image_00261,95,0
image_00262,95,0
image_00263,95,0
image_00264,95,0
image_00265,95,0
image_00266,95,0
image_00267,95,0
image_00268,95,0
image_00269,95,0
image_00270,95,0
image_00271,95,0
image_00272,95,0
image_00273,95,0
image_00274,95,0
image_00275,95,0
image_00276,95,1
image_00277,95,0
image_00278,95,0
image_00279,95,0
image_00280,95,0
image_00281,95,0
image_00282,95,0
image_00283,95,0
image_00284,95,1
image_00285,95,0
image_00286,95,0
image_00287,95,0
image_00288,95,0
image_00289,95,0
image_00290,95,0
image_00291,95,0
image_00292,95,0
image_00293,95,0
image_00294,95,0
image_00295,95,0
image_00296,95,1
image_00297,95,0
image_00298,95,0
image_00299,95,0
image_00300,95,0
image_00301,95,1
image_00302,95,0
image_00303,95,0
image_00304,95,0
image_00305,95,0
image_00306,95,0
image_00307,95,0
image_00308,95,0
image_00309,95,1
image_00310,95,0
image_00311,95,0
image_00312,95,0
image_00313,95,0
image_00314,95,0
image_00315,95,0
image_00316,95,0
image_00317,95,0
image_00318,95,0
image_00319,95,0
image_00320,95,0
image_00321,95,1
image_00322,95,0
image_00323,95,1
image_00324,95,0
image_00325,95,1
image_00326,95,0
image_00327,95,0
image_00328,95,0
image_00329,95,0
image_00330,95,0
image_00331,95,0
image_00332,95,0
image_00333,95,0
image_00334,95,0
image_00335,95,0
image_00336,95,0
image_00337,95,1
image_00338,95,0
image_00339,95,0
image_00340,95,0
image_00341,95,0
image_00342,95,0
image_00343,95,0
image_00344,95,0
image_00345,95,0
image_00346,95,0
image_00347,95,0
image_00348,95,0
image_00349,95,0
image_00350,95,0
image_00351,95,0
image_00352,95,0
image_00353,95,0
image_00354,95,0
image_00355,95,0
image_00356,95,0
image_00357,95,0
image_00358,95,0
image_00359,95,0
image_00360,95,0
image_00361,95,0
image_00362,95,0
image_00363,95,0
image_00364,95,0
image_00365,95,0
image_00366,95,0
image_00367,95,0
image_00368,95,0
image_00369,95,1
image_00370,95,0
image_00371,95,0
image_00372,95,0
image_00373,95,0
image_00374,95,0
image_00375,95,0
image_00376,95,1
image_00377,95,0
image_00378,95,0
image_00379,95,0
image_00380,95,0
image_00381,95,0
image_00382,95,0
image_00383,95,0
image_00384,95,0
image_00385,95,0
image_00386,95,0
image_00387,95,0
image_00388,95,0
image_00389,95,0
image_00390,95,0
image_00391,95,0
image_00392,95,0
image_00393,95,0
image_00394,95,0
image_00395,95,0
image_00396,95,0
image_00397,95,0
image_00398,95,0
image_00399,95,0
image_00400,95,0
image_00401,95,0
image_00402,95,0
image_00403,95,0
image_00404,95,1
image_00405,95,0
image_00406,95,0
image_00407,95,1
image_00408,95,0
image_00409,95,0
image_00410,95,0
image_00411,95,0
image_00412,95,0
image_00413,95,0
image_00414,95,0
image_00415,95,0
image_00416,95,0
image_00417,95,1
image_00418,95,0
image_00419,95,0
image_00420,95,0
image_00421,95,0
image_00422,95,0
image_00423,95,0
image_00424,95,0
image_00425,95,1
image_00426,95,0
image_00427,95,0
image_00428,95,0
image_00429,95,0
image_00430,95,0
image_00431,95,0
image_00432,95,0
image_00433,95,0
image_00434,95,0
image_00435,95,0
image_00436,95,0
image_00437,95,0
image_00438,95,0
image_00439,95,0
image_00440,95,0
image_00441,95,0
image_00442,95,0
image_00443,95,0
image_00444,95,0
image_00445,95,0
image_00446,95,0
image_00447,95,0
image_00448,95,1
image_00449,95,0
image_00450,95,0
image_00451,95,0
